registration_date,registration_country,purchase_count,purchase_count_delivery,purchase_count_takeaway,first_purchase_day,last_purchase_day,user_id,breakfast_purchases,lunch_purchases,evening_purchases,dinner_purchases,late_night_purchases,total_purchases_eur,distinct_purchase_venue_count,min_purchase_value_eur,max_purchase_value_eur,avg_purchase_value_eur,preferred_device,ios_purchases,web_purchases,android_purchases,preferred_restaurant_types,user_has_valid_payment_method,most_common_hour_of_the_day_to_purchase,most_common_weekday_to_purchase,avg_days_between_purchases,median_days_between_purchases,average_delivery_distance_kms,purchase_count_by_store_type,customer_segment
9/1/2019,DNK,1,1,0,9/1/2019,9/1/2019,744,0,0,0,1,0,46.552,1,46.644,46.736,46.552,ios,1,0,0, ,TRUE,14,4, , ,10.797,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 1,
  Retail store: 0
}",Occasional Big Spender
9/1/2019,GRC,3,3,0,10/31/2019,3/29/2020,745,0,1,0,2,0,46.552,3,11.154,20.32,15.18,ios,3,0,0, ,TRUE,13,6,75,75,0.355,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 3,
  Retail store: 0
}",Mid-Tier User
9/1/2019,FIN,2,1,1,11/5/2019,5/5/2020,746,1,1,0,0,0,44.528,2,18.252,26.416,22.264,android,0,0,2, ,FALSE,16,2,182,182,8.777,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 2,
  Retail store: 0
}",Mid-Tier User
9/1/2019,DNK,1,1,0,9/1/2019,9/1/2019,747,0,0,0,1,0,35.42,1,35.49,35.56,35.42,android,0,0,1, ,TRUE,2,6, , ,8.527,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 1,
  Retail store: 0
}",Mid-Tier User
9/1/2019,FIN,1,1,0,9/1/2019,9/1/2019,748,0,0,1,0,0,14.168,1,14.196,14.224,14.168,android,0,0,1,"[
  middle eastern
]",FALSE,10,6, , ,0.987,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 1,
  Retail store: 0
}",Budget User
9/1/2019,FIN,10,10,0,3/20/2020,10/22/2020,749,8,0,0,2,0,282.348,3,14.196,45.72,28.336,ios,9,1,0, ,TRUE,14,7,24,14,3.642,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 5,
  Retail store: 5
}",Mid-Tier User
9/1/2019,FIN,1,1,0,9/1/2019,9/1/2019,751,0,0,1,0,0,26.312,1,26.364,26.416,26.312,ios,1,0,0, ,FALSE,18,3, , ,1.218,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 1,
  Retail store: 0
}",Mid-Tier User
9/1/2019,DNK,2,2,0,9/1/2019,2/14/2020,755,0,0,0,2,0,67.804,2,24.336,43.688,33.396,android,0,0,2, ,TRUE,7,6,166,166,10.838,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 2,
  Retail store: 0
}",Mid-Tier User
9/1/2019,GRC,39,39,0,9/1/2019,10/28/2020,757,0,7,8,24,0,839.96,15,10.14,41.656,21.252,ios,39,0,0, ,FALSE,18,1,11,5,5.07,"{
  General merchandise: 0,
  Grocery: 19,
  Pet supplies: 1,
  Restaurant: 19,
  Retail store: 0
}",Mid-Tier User
9/1/2019,GRC,4,4,0,9/1/2019,10/4/2019,759,0,0,3,1,0,43.516,4,7.098,14.224,11.132,android,0,0,4, ,FALSE,17,2,11,8,7.642,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 4,
  Retail store: 0
}",Mid-Tier User
9/1/2019,FIN,1,1,0,9/4/2019,9/4/2019,760,0,0,0,1,0,9.108,1,9.126,9.144,9.108,ios,1,0,0, ,TRUE,21,7, , ,2.188,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 1,
  Retail store: 0
}",Budget User
9/1/2019,GRC,1,1,0,9/1/2019,9/1/2019,761,0,0,1,0,0,9.108,1,9.126,9.144,9.108,ios,1,0,0, ,TRUE,3,6, , ,11.107,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 1,
  Retail store: 0
}",Budget User
9/1/2019,DNK,8,7,1,9/3/2019,10/9/2020,762,0,4,2,2,0,216.568,7,16.224,41.656,27.324,android,6,0,2, ,FALSE,13,4,57,36,2.692,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 4,
  Retail store: 4
}",Mid-Tier User
9/1/2019,GRC,7,7,0,11/4/2019,7/17/2020,763,0,7,0,0,0,140.668,2,10.14,41.656,20.24,ios,7,0,0, ,TRUE,1,3,43,42,3.559,"{
  General merchandise: 1,
  Grocery: 3,
  Pet supplies: 0,
  Restaurant: 3,
  Retail store: 0
}",Mid-Tier User
9/1/2019,GRC,1,1,0,9/1/2020,9/1/2020,764,0,0,1,0,0,34.408,1,34.476,34.544,34.408,ios,1,0,0, ,TRUE,0,6, , ,9.007,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 1,
  Retail store: 0
}",Mid-Tier User
9/1/2019,FIN,3,3,0,9/19/2019,12/4/2019,765,0,0,0,3,0,66.792,3,14.196,29.464,22.264,ios,3,0,0, ,FALSE,18,4,38,38,2.616,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 3,
  Retail store: 0
}",Mid-Tier User
9/1/2019,GRC,1,1,0,9/1/2019,9/1/2019,767,0,0,1,0,0,11.132,1,11.154,11.176,11.132,android,0,0,1, ,TRUE,0,3, , ,0.248,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 1,
  Retail store: 0
}",Budget User
9/1/2019,FIN,8,8,0,9/27/2019,10/21/2020,771,0,1,0,7,0,383.548,6,31.434,71.12,47.564,ios,8,0,0, ,TRUE,14,2,56,46,6.984,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 4,
  Retail store: 4
}",Power User
9/1/2019,GRC,2,2,0,9/1/2019,9/25/2019,774,0,0,2,0,0,27.324,2,12.168,15.24,14.168,android,0,0,2, ,TRUE,23,2,24,24,3.485,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 2,
  Retail store: 0
}",Budget User
9/1/2019,DNK,34,34,0,9/1/2019,10/21/2020,776,0,1,4,29,0,2282.06,19,32.448,112.776,66.792,ios,26,8,0,"[
  japanese
]",TRUE,21,5,13,7,2.22,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 17,
  Retail store: 17
}",Power User
9/1/2019,DNK,1,1,0,9/1/2019,9/1/2019,777,0,0,1,0,0,45.54,1,45.63,45.72,45.54,ios,1,0,0, ,TRUE,12,7, , ,0.385,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 1,
  Retail store: 0
}",Occasional Big Spender
9/1/2019,FIN,2,2,0,9/13/2019,10/5/2019,778,0,0,1,0,0,53.636,2,20.28,33.528,27.324,android,0,0,2, ,FALSE,10,6,22,22,9.092,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 2,
  Retail store: 0
}",Mid-Tier User
9/1/2019,GRC,2,2,0,9/1/2019,9/8/2019,779,0,0,2,0,0,13.156,2,6.084,7.112,6.072,android,0,0,2, ,TRUE,14,2,7,7,11.12,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 2,
  Retail store: 0
}",Budget User
9/1/2019,FIN,14,14,0,5/14/2020,10/10/2020,783,0,6,0,8,0,541.42,7,22.308,67.056,38.456,android,0,1,13, ,TRUE,17,7,11,10,0.447,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 7,
  Retail store: 7
}",Mid-Tier User
9/1/2019,DNK,1,1,0,9/1/2019,9/1/2019,786,0,0,1,0,0,15.18,1,15.21,15.24,15.18,ios,1,0,0, ,TRUE,14,2, , ,9.517,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 1,
  Retail store: 0
}",Budget User
9/1/2019,DNK,2,1,1,10/11/2019,10/24/2019,787,0,1,0,1,0,61.732,1,29.406,32.512,30.36,android,0,1,1, ,TRUE,19,1,13,13,8.226,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 2,
  Retail store: 0
}",Mid-Tier User
9/1/2019,GRC,4,4,0,10/5/2019,5/1/2020,788,1,0,3,0,0,41.492,3,6.084,18.288,10.12,android,0,0,4, ,FALSE,13,6,70,61,4.776,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 4,
  Retail store: 0
}",Mid-Tier User
9/1/2019,FIN,1,1,0,9/2/2019,9/2/2019,789,0,0,1,0,0,29.348,1,29.406,29.464,29.348,ios,1,0,0,"[
  mexican
]",FALSE,17,1, , ,7.238,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 1,
  Retail store: 0
}",Mid-Tier User
9/1/2019,GRC,3,3,0,9/1/2019,10/24/2020,790,0,0,3,0,0,57.684,1,16.224,23.368,19.228,android,0,0,3, ,FALSE,16,4,210,210,8.676,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 3,
  Retail store: 0
}",Mid-Tier User
9/1/2019,FIN,8,7,1,10/20/2019,10/4/2020,794,0,1,1,6,0,250.976,8,19.266,48.768,31.372,android,0,1,7,"[
  american,
  japanese,
  italian
]",TRUE,0,3,50,50,4.407,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 4,
  Retail store: 4
}",Mid-Tier User
9/1/2019,GRC,7,7,0,9/1/2019,10/30/2020,795,0,1,3,3,0,90.068,3,8.112,18.288,13.156,web,0,7,0, ,TRUE,7,1,71,45,5.902,"{
  General merchandise: 1,
  Grocery: 3,
  Pet supplies: 0,
  Restaurant: 3,
  Retail store: 0
}",Frequent Low Spender
9/1/2019,DNK,1,0,1,5/2/2020,5/2/2020,796,0,0,0,1,0,34.408,1,34.476,34.544,34.408,ios,1,0,0, ,FALSE,3,7, , ,9.611,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 1,
  Retail store: 0
}",Mid-Tier User
9/1/2019,FIN,8,6,2,9/19/2019,10/3/2020,797,0,2,1,5,0,232.76,5,15.21,86.36,29.348,ios,8,0,0, ,TRUE,13,3,54,6,6.145,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 4,
  Retail store: 4
}",Mid-Tier User
9/1/2019,GRC,22,22,0,9/25/2019,10/29/2020,799,6,5,10,1,0,415.932,15,6.084,44.704,19.228,android,0,0,22, ,TRUE,2,5,19,13,6.702,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 11,
  Retail store: 11
}",Frequent Low Spender
9/1/2019,DNK,1,1,0,6/24/2020,6/24/2020,801,0,1,0,0,0,53.636,1,53.742,53.848,53.636,ios,1,0,0, ,FALSE,23,1, , ,0.406,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 1,
  Retail store: 0
}",Occasional Big Spender
9/1/2019,FIN,1,1,0,10/4/2019,10/4/2019,804,0,0,1,0,0,27.324,1,27.378,27.432,27.324,ios,1,0,0, ,FALSE,14,3, , ,11.428,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 1,
  Retail store: 0
}",Mid-Tier User
9/1/2019,DNK,3,3,0,7/7/2020,8/14/2020,807,0,1,0,2,0,103.224,2,30.42,39.624,34.408,ios,3,0,0, ,FALSE,22,7,19,19,0.814,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 3,
  Retail store: 0
}",Mid-Tier User
9/1/2019,DNK,4,3,1,5/22/2020,7/4/2020,808,0,2,0,2,0,159.896,2,32.448,47.752,39.468,android,0,0,4, ,FALSE,8,4,14,9,4.739,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 4,
  Retail store: 0
}",Mid-Tier User
9/1/2019,GRC,2,2,0,12/3/2019,12/16/2019,809,0,0,1,1,0,17.204,1,8.112,8.128,8.096,ios,2,0,0, ,TRUE,17,3,13,13,5.953,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 2,
  Retail store: 0
}",Budget User
9/1/2019,FIN,1,1,0,12/1/2019,12/1/2019,810,0,1,0,0,0,25.3,1,25.35,25.4,25.3,ios,1,0,0, ,FALSE,8,5, , ,10.667,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 1,
  Retail store: 0
}",Mid-Tier User
9/1/2019,DNK,2,2,0,12/12/2019,6/10/2020,817,0,0,2,0,0,88.044,2,27.378,60.96,44.528,ios,2,0,0, ,TRUE,5,5,181,181,10.878,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 2,
  Retail store: 0
}",Occasional Big Spender
9/1/2019,GRC,3,3,0,9/8/2019,9/16/2020,819,0,0,3,0,0,22.264,2,7.098,8.128,7.084,android,0,0,3, ,TRUE,15,7,187,187,8.484,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 3,
  Retail store: 0
}",Mid-Tier User
9/1/2019,GRC,1,1,0,3/17/2020,3/17/2020,821,0,0,0,1,0,7.084,1,7.098,7.112,7.084,android,0,0,1, ,TRUE,18,2, , ,4.359,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 1,
  Retail store: 0
}",Budget User
9/1/2019,GRC,2,2,0,3/11/2020,4/2/2020,822,0,2,0,0,0,19.228,2,6.084,13.208,9.108,android,0,0,2, ,TRUE,22,6,22,22,3.545,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 2,
  Retail store: 0
}",Budget User
9/1/2019,FIN,1,1,0,9/6/2020,9/6/2020,825,0,1,0,0,0,28.336,1,28.392,28.448,28.336,android,0,0,1, ,FALSE,16,5, , ,2.264,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 1,
  Retail store: 0
}",Mid-Tier User
9/1/2019,FIN,1,1,0,1/29/2020,1/29/2020,826,0,1,0,0,0,15.18,1,15.21,15.24,15.18,android,0,0,1, ,TRUE,22,6, , ,7.615,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 1,
  Retail store: 0
}",Budget User
9/1/2019,FIN,32,32,0,9/3/2019,10/17/2020,827,2,15,3,12,0,608.212,5,10.14,29.464,19.228,ios,32,0,0,"[
  american,
  italian,
  mexican
]",TRUE,18,6,13,4,2.77,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 16,
  Retail store: 16
}",Frequent Low Spender
9/2/2019,GRC,3,3,0,9/3/2019,5/31/2020,829,0,0,2,1,0,98.164,2,26.364,42.672,32.384,ios,3,0,0,"[
  american,
  mexican
]",TRUE,22,6,136,136,11.385,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 3,
  Retail store: 0
}",Mid-Tier User
9/2/2019,FIN,6,6,0,9/2/2019,5/5/2020,831,3,1,0,2,0,98.164,2,10.14,19.304,16.192,android,0,0,6, ,TRUE,5,6,49,29,1.065,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 3,
  Retail store: 3
}",Frequent Low Spender
9/2/2019,GRC,3,3,0,9/7/2020,9/24/2020,833,0,0,1,2,0,31.372,3,7.098,14.224,10.12,ios,0,3,0, ,TRUE,14,6,9,9,11,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 3,
  Retail store: 0
}",Mid-Tier User
9/2/2019,FIN,3,3,0,9/26/2019,8/23/2020,835,0,1,0,2,0,104.236,3,29.406,39.624,34.408,ios,3,0,0, ,TRUE,19,4,166,166,1.582,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 3,
  Retail store: 0
}",Mid-Tier User
9/2/2019,DNK,1,1,0,10/24/2019,10/24/2019,839,0,1,0,0,0,19.228,1,19.266,19.304,19.228,ios,1,0,0, ,FALSE,10,1, , ,4.775,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 1,
  Retail store: 0
}",Budget User
9/2/2019,GRC,1,1,0,12/11/2019,12/11/2019,840,0,0,0,1,0,6.072,1,6.084,6.096,6.072,ios,1,0,0, ,TRUE,13,2, , ,0.084,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 1,
  Retail store: 0
}",Budget User
9/2/2019,FIN,1,1,0,1/9/2020,1/9/2020,843,0,1,0,0,0,35.42,1,35.49,35.56,35.42,android,0,0,1, ,FALSE,8,7, , ,9.233,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 1,
  Retail store: 0
}",Mid-Tier User
9/2/2019,GRC,8,8,0,4/18/2020,10/25/2020,845,0,1,1,6,0,240.856,5,20.28,40.64,30.36,android,0,4,4, ,TRUE,6,1,27,15,8.815,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 4,
  Retail store: 4
}",Mid-Tier User
9/2/2019,GRC,4,4,0,9/2/2019,4/6/2020,849,1,3,0,0,0,103.224,3,12.168,51.816,25.3,android,0,0,4, ,TRUE,8,5,72,10,8.178,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 4,
  Retail store: 0
}",Mid-Tier User
9/2/2019,GRC,1,1,0,9/2/2019,9/2/2019,850,1,0,0,0,0,7.084,1,7.098,7.112,7.084,android,0,0,1, ,FALSE,8,2, , ,11.317,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 1,
  Retail store: 0
}",Budget User
9/2/2019,DNK,1,1,0,9/7/2019,9/7/2019,852,0,0,0,1,0,31.372,1,31.434,31.496,31.372,ios,1,0,0, ,TRUE,3,6, , ,2.785,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 1,
  Retail store: 0
}",Mid-Tier User
9/2/2019,DNK,2,0,2,4/18/2020,6/17/2020,853,0,0,0,2,0,85.008,2,41.574,43.688,42.504,android,0,1,1, ,TRUE,12,7,60,60,3.591,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 2,
  Retail store: 0
}",Occasional Big Spender
9/2/2019,FIN,3,0,3,9/2/2019,11/7/2019,854,2,1,0,0,0,22.264,2,4.056,14.224,7.084,ios,3,0,0, ,FALSE,23,2,33,33,1.844,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 3,
  Retail store: 0
}",Mid-Tier User
9/2/2019,FIN,19,9,10,9/22/2019,10/28/2020,856,0,7,0,12,0,542.432,7,10.14,56.896,28.336,android,0,0,19, ,FALSE,14,1,22,14,1.326,"{
  General merchandise: 1,
  Grocery: 9,
  Pet supplies: 0,
  Restaurant: 9,
  Retail store: 0
}",Mid-Tier User
9/2/2019,DNK,4,4,0,9/2/2019,10/22/2020,857,3,1,0,0,0,636.548,2,106.47,271.272,158.884,web,0,4,0, ,TRUE,8,1,139,103,5.672,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 4,
  Retail store: 0
}",Mid-Tier User
9/2/2019,FIN,1,1,0,12/29/2019,12/29/2019,858,0,0,0,1,0,45.54,1,45.63,45.72,45.54,ios,1,0,0, ,TRUE,7,4, , ,7.613,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 1,
  Retail store: 0
}",Occasional Big Spender
9/2/2019,FIN,11,11,0,6/1/2020,8/25/2020,859,0,5,0,6,0,316.756,5,22.308,45.72,28.336,android,0,3,8, ,TRUE,6,3,9,3,5.779,"{
  General merchandise: 1,
  Grocery: 5,
  Pet supplies: 0,
  Restaurant: 5,
  Retail store: 0
}",Mid-Tier User
9/2/2019,FIN,2,2,0,9/4/2019,12/10/2019,860,0,2,0,0,0,31.372,2,15.21,16.256,16.192,android,0,0,2,"[
  american
]",FALSE,9,1,97,97,10.911,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 2,
  Retail store: 0
}",Budget User
9/2/2019,FIN,2,2,0,9/2/2019,10/27/2020,862,0,1,0,1,0,49.588,2,9.126,40.64,24.288,android,0,0,2, ,FALSE,20,3,421,421,0.098,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 2,
  Retail store: 0
}",Mid-Tier User
9/2/2019,DNK,3,3,0,9/2/2019,9/25/2019,863,1,1,0,1,0,475.64,3,123.708,198.12,158.884,ios,3,0,0, ,TRUE,8,4,12,12,11.581,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 3,
  Retail store: 0
}",Mid-Tier User
9/2/2019,FIN,54,54,0,9/2/2019,10/26/2020,866,3,25,3,23,0,1293.336,7,14.196,45.72,24.288,ios,4,0,50, ,TRUE,9,1,8,5,7.354,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 27,
  Retail store: 27
}",Mid-Tier User
9/2/2019,DNK,1,0,1,3/14/2020,3/14/2020,868,0,1,0,0,0,32.384,1,32.448,32.512,32.384,android,0,0,1, ,FALSE,10,3, , ,0.239,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 1,
  Retail store: 0
}",Mid-Tier User
9/2/2019,FIN,1,1,0,11/30/2019,11/30/2019,869,0,1,0,0,0,50.6,1,50.7,50.8,50.6,ios,1,0,0, ,TRUE,11,4, , ,9.786,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 1,
  Retail store: 0
}",Occasional Big Spender
9/2/2019,DNK,2,1,1,9/2/2019,9/3/2019,871,1,1,0,0,0,51.612,2,24.336,27.432,25.3,web,0,2,0, ,TRUE,13,2,1,1,5.128,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 2,
  Retail store: 0
}",Mid-Tier User
9/2/2019,DNK,30,28,2,9/2/2019,10/21/2020,873,7,18,0,5,0,1924.824,15,19.266,179.832,63.756,web,0,30,0,"[
  japanese,
  italian,
  korean
]",TRUE,6,6,14,7,11.794,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 15,
  Retail store: 15
}",Power User
9/2/2019,FIN,5,5,0, ,2/28/2020,875,1,4,0,0,0,69.828,1,10.14,19.304,14.168,ios,5,0,0, ,TRUE,11,1,59,1,5.414,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 5,
  Retail store: 0
}",Mid-Tier User
9/2/2019,GRC,1,1,0,9/2/2019,9/2/2019,876,0,1,0,0,0,9.108,1,9.126,9.144,9.108,web,0,1,0, ,TRUE,5,1, , ,1.868,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 1,
  Retail store: 0
}",Budget User
9/2/2019,GRC,1,1,0,7/1/2020,7/1/2020,877,0,0,1,0,0,24.288,1,24.336,24.384,24.288,android,0,0,1, ,TRUE,4,5, , ,1.454,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 1,
  Retail store: 0
}",Mid-Tier User
9/2/2019,FIN,1,1,0,10/3/2019,10/3/2019,879,0,1,0,0,0,34.408,1,34.476,34.544,34.408,android,0,0,1, ,FALSE,11,5, , ,10.633,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 1,
  Retail store: 0
}",Mid-Tier User
9/2/2019,GRC,10,10,0,9/2/2019,1/20/2020,880,0,9,0,1,0,115.368,4,6.084,18.288,11.132,ios,10,0,0, ,TRUE,23,7,16,2,11.518,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 5,
  Retail store: 5
}",Frequent Low Spender
9/2/2019,FIN,2,2,0,12/30/2019,1/2/2020,881,0,0,0,2,0,42.504,2,14.196,28.448,21.252,ios,2,0,0, ,TRUE,15,6,3,3,5.959,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 2,
  Retail store: 0
}",Mid-Tier User
9/2/2019,GRC,13,13,0,9/2/2019,10/22/2020,882,0,10,2,1,0,207.46,6,10.14,27.432,16.192,ios,13,0,0, ,TRUE,3,7,35,5,10.954,"{
  General merchandise: 1,
  Grocery: 6,
  Pet supplies: 0,
  Restaurant: 6,
  Retail store: 0
}",Frequent Low Spender
9/2/2019,DNK,7,7,0,9/3/2019,8/31/2020,887,0,4,0,3,0,291.456,7,34.476,55.88,41.492,ios,7,0,0,"[
  japanese
]",FALSE,2,1,61,36,3.516,"{
  General merchandise: 1,
  Grocery: 3,
  Pet supplies: 0,
  Restaurant: 3,
  Retail store: 0
}",Power User
9/2/2019,FIN,2,2,0,5/12/2020,6/30/2020,888,0,0,0,2,0,75.9,2,26.364,50.8,38.456,android,0,0,2, ,FALSE,0,5,49,49,11.863,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 2,
  Retail store: 0
}",Mid-Tier User
9/2/2019,FIN,4,4,0,9/2/2019,5/28/2020,890,0,1,0,3,0,87.032,1,10.14,28.448,22.264,ios,3,1,0, ,TRUE,1,6,90,119,2.106,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 4,
  Retail store: 0
}",Mid-Tier User
9/2/2019,FIN,3,3,0,11/10/2019,7/10/2020,891,1,2,0,0,0,111.32,3,28.392,47.752,37.444,ios,3,0,0, ,TRUE,23,4,122,122,0.745,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 3,
  Retail store: 0
}",Mid-Tier User
9/2/2019,FIN,10,10,0,9/2/2019,5/8/2020,892,0,7,1,2,0,227.7,5,17.238,29.464,22.264,web,0,1,9,"[
  mexican
]",TRUE,8,2,28,12,5.492,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 5,
  Retail store: 5
}",Mid-Tier User
9/2/2019,FIN,2,2,0,9/2/2019,4/15/2020,893,0,2,0,0,0,39.468,2,18.252,21.336,19.228,android,1,0,1, ,TRUE,3,5,226,226,2.328,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 2,
  Retail store: 0
}",Budget User
9/2/2019,FIN,2,2,0,9/2/2019,6/15/2020,897,0,2,0,0,0,40.48,2,20.28,20.32,20.24,ios,2,0,0, ,TRUE,21,4,287,287,4.611,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 2,
  Retail store: 0
}",Mid-Tier User
9/2/2019,FIN,2,0,2,6/5/2020,10/18/2020,898,1,0,0,1,0,31.372,2,12.168,19.304,16.192,ios,1,1,0, ,TRUE,12,1,135,135,8.915,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 2,
  Retail store: 0
}",Budget User
9/2/2019,FIN,2,2,0,9/2/2019,8/20/2020,902,0,1,0,1,0,31.372,1,10.14,21.336,15.18,android,0,0,2, ,FALSE,23,4,353,353,11.125,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 2,
  Retail store: 0
}",Budget User
